"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"2366","FUTCUR","GBPINR","FUTURE","26-Sep-2025",0,"XX",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"Pound-Indian Rupees","","","","",105.5225,116.63,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",111.075,"GBPINR"
"1830","OPTCUR","EURINR","OPTION","06-Dec-2024",87.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.04,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"2025","OPTCUR","EURINR","OPTION","06-Dec-2024",91.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0975,0.8575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4775,"EURINR"
"2230","OPTCUR","EURINR","OPTION","06-Dec-2024",95.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.7575,4.1375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.4475,"EURINR"
"2793","OPTCUR","EURINR","OPTION","06-Dec-2024",98.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.93,8.37,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.9125,"EURINR"
"2979","OPTCUR","GBPINR","OPTION","27-Nov-2024",117.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1775,"GBPINR"
"2980","OPTCUR","GBPINR","OPTION","27-Nov-2024",117.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",7.005,8.935,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8875,"GBPINR"
"3048","OPTCUR","GBPINR","OPTION","06-Dec-2024",108.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.045,0.68,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3625,"GBPINR"
"3289","OPTCUR","GBPINR","OPTION","06-Dec-2024",111.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.6125,3.1375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.375,"GBPINR"
"3424","OPTCUR","GBPINR","OPTION","06-Dec-2024",115.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.9025,6.7925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.8475,"GBPINR"
"3627","OPTCUR","JPYINR","OPTION","06-Dec-2024",54.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.26,0.825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5425,"JPYINR"
"3729","OPTCUR","JPYINR","OPTION","06-Dec-2024",58.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.165,3.555,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.86,"JPYINR"
"4815","OPTCUR","JPYINR","OPTION","06-Dec-2024",61.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.5975,7.1975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.3975,"JPYINR"
"9525","OPTCUR","USDINR","OPTION","06-Dec-2024",78.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10406","OPTCUR","USDINR","OPTION","06-Dec-2024",81.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.57,3.13,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.85,"USDINR"
"10678","OPTCUR","USDINR","OPTION","06-Dec-2024",84.1250,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.3525,0.6525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.5025,"USDINR"
"10767","OPTCUR","USDINR","OPTION","06-Dec-2024",87.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.7775,3.3375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.3675,"USDINR"
"14776","OPTCUR","JPYINR","OPTION","31-Oct-2024",50.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.255,4.865,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.615,"JPYINR"
"1924","OPTCUR","EURINR","OPTION","06-Dec-2024",89.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.735,2.89,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.3125,"EURINR"
"2417","OPTCUR","EURINR","OPTION","26-Sep-2025",88.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.04,0.32,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.18,"EURINR"
"2491","OPTCUR","EURINR","OPTION","26-Sep-2025",92.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.5875,1.1425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.865,"EURINR"
"2613","OPTCUR","EURINR","OPTION","26-Sep-2025",96.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.9475,1.5225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.235,"EURINR"
"3498","OPTCUR","GBPINR","OPTION","26-Sep-2025",105.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.0925,1.5625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.035,"GBPINR"
"3530","OPTCUR","GBPINR","OPTION","26-Sep-2025",106.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.85,1.375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1125,"GBPINR"
"3538","OPTCUR","GBPINR","OPTION","26-Sep-2025",106.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.9075,1.4525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.18,"GBPINR"
"3540","OPTCUR","GBPINR","OPTION","26-Sep-2025",107.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.565,5.935,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.25,"GBPINR"
"3625","OPTCUR","GBPINR","OPTION","26-Sep-2025",108.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.94,5.23,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.585,"GBPINR"
"3636","OPTCUR","GBPINR","OPTION","26-Sep-2025",108.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.485,2.19,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8375,"GBPINR"
"3637","OPTCUR","GBPINR","OPTION","26-Sep-2025",109.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",3.365,4.575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.97,"GBPINR"
"3645","OPTCUR","GBPINR","OPTION","26-Sep-2025",109.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.755,2.52,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1375,"GBPINR"
"3661","OPTCUR","GBPINR","OPTION","26-Sep-2025",110.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.6075,3.6875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.1475,"GBPINR"
"3664","OPTCUR","GBPINR","OPTION","26-Sep-2025",110.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.1575,3.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5825,"GBPINR"
"3669","OPTCUR","GBPINR","OPTION","26-Sep-2025",110.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.265,3.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.7025,"GBPINR"
"3712","OPTCUR","GBPINR","OPTION","26-Sep-2025",112.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.6925,2.5825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1375,"GBPINR"
"1142","OPTCUR","GBPINR","OPTION","27-Nov-2024",104.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.0925,5.9775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.5275,"GBPINR"
"16903","OPTCUR","JPYINR","OPTION","27-Nov-2024",64.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.24,"JPYINR"
"2908","OPTCUR","EURINR","OPTION","22-Nov-2024",90.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.3275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.1225,"EURINR"
"3035","OPTCUR","EURINR","OPTION","22-Nov-2024",93.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.9925,3.3425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.6675,"EURINR"
"3142","OPTCUR","EURINR","OPTION","22-Nov-2024",97.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.68,7.12,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.4,"EURINR"
"3350","OPTCUR","GBPINR","OPTION","22-Nov-2024",108.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.7725,2.1325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.4525,"GBPINR"
"4106","OPTCUR","GBPINR","OPTION","22-Nov-2024",111.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.08,"GBPINR"
"4771","OPTCUR","GBPINR","OPTION","22-Nov-2024",115.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.1625,7.0825,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.1225,"GBPINR"
"5805","OPTCUR","JPYINR","OPTION","22-Nov-2024",55.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.3825,1.1275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.755,"JPYINR"
"6594","OPTCUR","JPYINR","OPTION","22-Nov-2024",58.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.81,4.365,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.5875,"JPYINR"
"7245","OPTCUR","JPYINR","OPTION","22-Nov-2024",62.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",6.485,8.095,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.29,"JPYINR"
"7248","OPTCUR","JPYINR","OPTION","22-Nov-2024",63.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"8528","OPTCUR","USDINR","OPTION","22-Nov-2024",80.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9319","OPTCUR","USDINR","OPTION","22-Nov-2024",83.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.2275,0.6325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.43,"USDINR"
"9488","OPTCUR","USDINR","OPTION","22-Nov-2024",86.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"2866","OPTCUR","JPYINR","OPTION","31-Oct-2024",65.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.385,10.995,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2525,"JPYINR"
"4539","OPTCUR","JPYINR","OPTION","27-Dec-2024",65.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3625,"JPYINR"
"5596","OPTCUR","EURINR","OPTION","29-Nov-2024",90.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.01,2.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.515,"EURINR"
"5811","OPTCUR","EURINR","OPTION","29-Nov-2024",93.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.095,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0275,"EURINR"
"5877","OPTCUR","EURINR","OPTION","29-Nov-2024",97.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"5940","OPTCUR","GBPINR","OPTION","29-Nov-2024",104.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.005,0.09,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.23,"GBPINR"
"6206","OPTCUR","GBPINR","OPTION","29-Nov-2024",108.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.085,0.83,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4575,"GBPINR"
"6603","OPTCUR","GBPINR","OPTION","29-Nov-2024",112.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0925,"GBPINR"
"6767","OPTCUR","JPYINR","OPTION","29-Nov-2024",53.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.395,2.63,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0125,"JPYINR"
"7050","OPTCUR","JPYINR","OPTION","29-Nov-2024",57.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.1,0.385,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2425,"JPYINR"
"7511","OPTCUR","JPYINR","OPTION","29-Nov-2024",61.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"9508","OPTCUR","JPYINR","OPTION","29-Nov-2024",64.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.2,"JPYINR"
"9816","OPTCUR","USDINR","OPTION","29-Nov-2024",79.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",4.13,4.69,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.4325,"USDINR"
"9884","OPTCUR","USDINR","OPTION","29-Nov-2024",83.3750,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.9,1.375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1375,"USDINR"
"9921","OPTCUR","USDINR","OPTION","29-Nov-2024",85.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"9992","OPTCUR","USDINR","OPTION","29-Nov-2024",89.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"10279","OPTCUR","JPYINR","OPTION","22-Nov-2024",65.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.635,11.245,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.2925,"JPYINR"
"3226","OPTCUR","GBPINR","OPTION","06-Dec-2024",110.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.9725,2.2925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.6325,"GBPINR"
"3238","OPTCUR","GBPINR","OPTION","06-Dec-2024",111.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.1175,2.4925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.805,"GBPINR"
"3240","OPTCUR","GBPINR","OPTION","06-Dec-2024",111.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.1225,0.6275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.375,"GBPINR"
"3285","OPTCUR","GBPINR","OPTION","06-Dec-2024",111.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.4375,2.9175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.1775,"GBPINR"
"3300","OPTCUR","GBPINR","OPTION","06-Dec-2024",112.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0075,0.2925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.15,"GBPINR"
"3321","OPTCUR","GBPINR","OPTION","06-Dec-2024",113.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0975,"GBPINR"
"1124","OPTCUR","GBPINR","OPTION","08-Nov-2024",103.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.4575,6.3875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.4375,"GBPINR"
"2868","OPTCUR","JPYINR","OPTION","31-Oct-2024",65.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.635,11.245,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.49,"JPYINR"
"4156","OPTCUR","JPYINR","OPTION","27-Nov-2024",65.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.075,10.685,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.085,"JPYINR"
"5459","OPTCUR","EURINR","OPTION","22-Nov-2024",86.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.02,"EURINR"
"5503","OPTCUR","EURINR","OPTION","29-Nov-2024",87.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"5549","OPTCUR","EURINR","OPTION","29-Nov-2024",88.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.08,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"EURINR"
"5659","OPTCUR","EURINR","OPTION","29-Nov-2024",91.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0125,0.7225,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.3675,"EURINR"
"5694","OPTCUR","EURINR","OPTION","29-Nov-2024",92.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.5425,1.5875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.065,"EURINR"
"5823","OPTCUR","EURINR","OPTION","29-Nov-2024",94.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",2.625,4.015,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.32,"EURINR"
"5852","OPTCUR","EURINR","OPTION","29-Nov-2024",96.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.8425,5.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.5575,"EURINR"
"5906","OPTCUR","EURINR","OPTION","29-Nov-2024",98.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",6.74,8.18,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",5.455,"EURINR"
"5910","OPTCUR","GBPINR","OPTION","08-Nov-2024",103.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.06,"GBPINR"
"5912","OPTCUR","GBPINR","OPTION","14-Nov-2024",103.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.075,"GBPINR"
"5915","OPTCUR","GBPINR","OPTION","27-Nov-2024",103.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",4.815,6.725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.53,"GBPINR"
"6032","OPTCUR","GBPINR","OPTION","29-Nov-2024",106.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.1525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0475,"GBPINR"
